I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
-42.550049,-42.451172,-22.185146,-22.185322,42.731323,0.000000,0.000000,0.000000,0.000000,0.000000
-42.885132,-42.813721,-25.035009,-25.034870,43.005981,0.000000,0.000000,0.000000,0.000000,0.000000
-43.093872,-43.055420,-27.851929,-27.851793,43.148804,0.000000,0.000000,0.000000,0.000000,0.000000
-43.187256,-43.170776,-30.632477,-30.632423,43.192749,0.000000,0.000000,0.000000,0.000000,0.000000
-43.192749,-43.192749,-33.371971,-33.371670,43.159790,0.000000,0.000000,0.000000,0.000000,0.000000
-43.088379,-43.126831,-36.066925,-36.066509,42.989502,0.000000,0.000000,0.000000,0.000000,0.000000
-42.863159,-42.929077,-38.713440,-38.713745,42.709351,0.000000,0.000000,0.000000,0.000000,0.000000
-42.539063,-42.621460,-41.307579,-41.306747,42.352295,0.000000,0.000000,0.000000,0.000000,0.000000
-42.132568,-42.242432,-43.845825,-43.846493,41.890869,0.000000,0.000000,0.000000,0.000000,0.000000
-41.621704,-41.759033,-46.323975,-46.323540,41.308594,0.000000,0.000000,0.000000,0.000000,0.000000
-40.957031,-41.138306,-48.738918,-48.738991,40.561523,0.000000,0.000000,0.000000,0.000000,0.000000
-40.138550,-40.358276,-51.086842,-51.086479,39.682617,0.000000,0.000000,0.000000,0.000000,0.000000
-39.199219,-39.446411,-53.364517,-53.364342,38.688354,0.000000,0.000000,0.000000,0.000000,0.000000
-38.161011,-38.430176,-55.568214,-55.568321,37.606201,0.000000,0.000000,0.000000,0.000000,0.000000
-37.023926,-37.320557,-57.694775,-57.694984,36.392212,0.000000,0.000000,0.000000,0.000000,0.000000
-35.727539,-36.068115,-59.741104,-59.740265,35.035400,0.000000,0.000000,0.000000,0.000000,0.000000
-34.321289,-34.678345,-61.704224,-61.704834,33.618164,0.000000,0.000000,0.000000,0.000000,0.000000
-32.898560,-33.261108,-63.580837,-63.580818,32.140503,0.000000,0.000000,0.000000,0.000000,0.000000
-31.354980,-31.750488,-65.368286,-65.367455,30.536499,0.000000,0.000000,0.000000,0.000000,0.000000
-29.707031,-30.124512,-67.063736,-67.062668,28.872070,0.000000,0.000000,0.000000,0.000000,0.000000
-27.993164,-28.438110,-68.664619,-68.665932,27.048340,0.000000,0.000000,0.000000,0.000000,0.000000
-26.065063,-26.559448,-70.168312,-70.168854,25.043335,0.000000,0.000000,0.000000,0.000000,0.000000
-23.994141,-24.526978,-71.572716,-71.572784,22.911987,0.000000,0.000000,0.000000,0.000000,0.000000
-21.802368,-22.362671,-72.875320,-72.875732,20.659790,0.000000,0.000000,0.000000,0.000000,0.000000
-19.517212,-20.093994,-74.074158,-74.073349,18.358154,0.000000,0.000000,0.000000,0.000000,0.000000
-17.160645,-17.742920,-75.167168,-75.167664,15.908203,0.000000,0.000000,0.000000,0.000000,0.000000
-14.644775,-15.281982,-76.152740,-76.152824,13.326416,0.000000,0.000000,0.000000,0.000000,0.000000
-11.964111,-12.650757,-77.028976,-77.029243,10.568848,0.000000,0.000000,0.000000,0.000000,0.000000
-9.124146,-9.849243,-77.794601,-77.793327,7.662964,0.000000,0.000000,0.000000,0.000000,0.000000
-6.196289,-6.937866,-78.448074,-78.447586,4.702148,0.000000,0.000000,0.000000,0.000000,0.000000
-3.186035,-3.949585,-78.988274,-78.986961,1.647949,0.000000,0.000000,0.000000,0.000000,0.000000
-0.049438,-0.856934,-79.414185,-79.414200,-1.593018,0.000000,0.000000,0.000000,0.000000,0.000000
3.262939,2.416992,-79.724945,-79.726448,-4.982300,0.000000,0.000000,0.000000,0.000000,0.000000
6.707153,5.839233,-79.919807,-79.919098,-8.459473,0.000000,0.000000,0.000000,0.000000,0.000000
10.222778,9.332886,-79.998268,-79.999359,-12.030029,0.000000,0.000000,0.000000,0.000000,0.000000
13.886719,12.952881,-79.959946,-79.959007,-15.770874,0.000000,0.000000,0.000000,0.000000,0.000000
17.693481,16.726685,-79.804657,-79.803665,-19.627075,0.000000,0.000000,0.000000,0.000000,0.000000
21.588135,20.604858,-79.532349,-79.531311,-23.549194,0.000000,0.000000,0.000000,0.000000,0.000000
25.543213,24.543457,-79.143204,-79.143997,-27.559204,0.000000,0.000000,0.000000,0.000000,0.000000
29.580688,28.564453,-78.637520,-78.638092,-31.624146,0.000000,0.000000,0.000000,0.000000,0.000000
33.667603,32.640381,-78.015770,-78.016045,-35.760498,0.000000,0.000000,0.000000,0.000000,0.000000
37.886353,36.826172,-77.278656,-77.278381,-40.023193,0.000000,0.000000,0.000000,0.000000,0.000000
42.176514,41.088867,-76.427032,-76.426018,-44.318848,0.000000,0.000000,0.000000,0.000000,0.000000
46.483154,45.406494,-75.461800,-75.461746,-48.652954,0.000000,0.000000,0.000000,0.000000,0.000000
50.844727,49.740601,-74.384247,-74.382889,-53.091431,0.000000,0.000000,0.000000,0.000000,0.000000
55.332642,54.206543,-73.195793,-73.196556,-57.579346,0.000000,0.000000,0.000000,0.000000,0.000000
59.820557,58.694458,-71.897797,-71.896484,-62.056274,0.000000,0.000000,0.000000,0.000000,0.000000
64.313965,63.187866,-70.492050,-70.490273,-66.615601,0.000000,0.000000,0.000000,0.000000,0.000000
68.906250,67.758179,-68.980446,-68.979446,-71.180420,0.000000,0.000000,0.000000,0.000000,0.000000
73.449097,72.317505,-67.364845,-67.364342,-75.701294,0.000000,0.000000,0.000000,0.000000,0.000000
77.986450,76.838379,-65.647675,-65.646851,-80.299072,0.000000,0.000000,0.000000,0.000000,0.000000
82.617188,81.458130,-63.831139,-63.831768,-84.951782,0.000000,0.000000,0.000000,0.000000,0.000000
87.176514,86.044922,-61.917816,-61.917767,-89.483643,0.000000,0.000000,0.000000,0.000000,0.000000
91.702881,90.576782,-59.910278,-59.910988,-94.026489,0.000000,0.000000,0.000000,0.000000,0.000000
96.245728,95.114136,-57.811337,-57.811314,-98.530884,0.000000,0.000000,0.000000,0.000000,0.000000
100.717163,99.602051,-55.624054,-55.624290,-102.996826,0.000000,0.000000,0.000000,0.000000,0.000000
105.232544,104.117432,-53.351547,-53.351254,-107.446289,0.000000,0.000000,0.000000,0.000000,0.000000
109.654541,108.555908,-50.996834,-50.996498,-111.846313,0.000000,0.000000,0.000000,0.000000,0.000000
114.021606,112.928467,-48.563637,-48.563900,-116.191406,0.000000,0.000000,0.000000,0.000000,0.000000
118.344727,117.268066,-46.055241,-46.055443,-120.476074,0.000000,0.000000,0.000000,0.000000,0.000000
122.574463,121.530762,-43.475410,-43.475487,-124.678345,0.000000,0.000000,0.000000,0.000000,0.000000
126.776733,125.722046,-40.827782,-40.827873,-128.869629,0.000000,0.000000,0.000000,0.000000,0.000000
130.918579,129.902344,-38.116222,-38.116337,-132.945557,0.000000,0.000000,0.000000,0.000000,0.000000
134.923096,133.939819,-35.344860,-35.344833,-136.867676,0.000000,0.000000,0.000000,0.000000,0.000000
138.790283,137.834473,-32.517799,-32.518543,-140.679932,0.000000,0.000000,0.000000,0.000000,0.000000
142.564087,141.630249,-29.639229,-29.639194,-144.398804,0.000000,0.000000,0.000000,0.000000,0.000000
146.195068,145.305176,-26.713161,-26.713020,-147.908936,0.000000,0.000000,0.000000,0.000000,0.000000
149.584351,148.749390,-23.744255,-23.744225,-151.199341,0.000000,0.000000,0.000000,0.000000,0.000000
152.797852,151.990356,-20.736824,-20.737251,-154.390869,0.000000,0.000000,0.000000,0.000000,0.000000
155.967407,155.181885,-17.695692,-17.695778,-157.478027,0.000000,0.000000,0.000000,0.000000,0.000000
158.944702,158.214111,-14.625175,-14.625226,-160.339966,0.000000,0.000000,0.000000,0.000000,0.000000
161.663818,161.004639,-11.529932,-11.529995,-162.943726,0.000000,0.000000,0.000000,0.000000,0.000000
164.168701,163.564453,-8.414830,-8.415000,-165.344238,0.000000,0.000000,0.000000,0.000000,0.000000
166.508789,165.932007,-5.284485,-5.284485,-167.618408,0.000000,0.000000,0.000000,0.000000,0.000000
168.667603,168.145752,-2.143700,-2.143728,-169.672852,0.000000,0.000000,0.000000,0.000000,0.000000
170.639648,170.167236,1.002380,1.002368,-171.535034,0.000000,0.000000,0.000000,0.000000,0.000000
172.353516,171.958008,4.149347,4.149314,-173.100586,0.000000,0.000000,0.000000,0.000000,0.000000
173.803711,173.457642,7.291862,7.291780,-174.462891,0.000000,0.000000,0.000000,0.000000,0.000000
175.056152,174.770508,10.425640,10.425768,-175.578003,0.000000,0.000000,0.000000,0.000000,0.000000
176.039429,175.819702,13.545026,13.545059,-176.429443,0.000000,0.000000,0.000000,0.000000,0.000000
176.742554,176.594238,16.645584,16.645540,-176.984253,0.000000,0.000000,0.000000,0.000000,0.000000
177.165527,177.083130,19.722433,19.722223,-177.291870,0.000000,0.000000,0.000000,0.000000,0.000000
177.363281,177.335815,22.770565,22.770739,-177.385254,0.000000,0.000000,0.000000,0.000000,0.000000
177.379761,177.385254,25.785442,25.785448,-177.297363,0.000000,0.000000,0.000000,0.000000,0.000000
177.165527,177.236938,28.761692,28.761347,-176.973267,0.000000,0.000000,0.000000,0.000000,0.000000
176.720581,176.863403,31.695135,31.695049,-176.418457,0.000000,0.000000,0.000000,0.000000,0.000000
176.044922,176.242676,34.580788,34.580952,-175.627441,0.000000,0.000000,0.000000,0.000000,0.000000
175.160522,175.396729,37.414017,37.413136,-174.633179,0.000000,0.000000,0.000000,0.000000,0.000000
174.072876,174.369507,40.190510,40.190430,-173.468628,0.000000,0.000000,0.000000,0.000000,0.000000
172.836914,173.155518,42.905495,42.905651,-172.155762,0.000000,0.000000,0.000000,0.000000,0.000000
171.403198,171.787720,45.554558,45.554089,-170.617676,0.000000,0.000000,0.000000,0.000000,0.000000
169.804688,170.216675,48.133499,48.133347,-168.964233,0.000000,0.000000,0.000000,0.000000,0.000000
168.101807,168.535767,50.638077,50.638081,-167.206421,0.000000,0.000000,0.000000,0.000000,0.000000
166.261597,166.739502,53.063808,53.063633,-165.261841,0.000000,0.000000,0.000000,0.000000,0.000000
164.240112,164.750977,55.407257,55.407547,-163.168945,0.000000,0.000000,0.000000,0.000000,0.000000
162.026367,162.603149,57.664074,57.664913,-160.839844,0.000000,0.000000,0.000000,0.000000,0.000000
159.625854,160.241089,59.830803,59.830097,-158.362427,0.000000,0.000000,0.000000,0.000000,0.000000
157.066040,157.714233,61.903488,61.904083,-155.753174,0.000000,0.000000,0.000000,0.000000,0.000000
154.390869,155.077515,63.878819,63.878662,-153.006592,0.000000,0.000000,0.000000,0.000000,0.000000
151.572876,152.297974,65.753433,65.753441,-150.095215,0.000000,0.000000,0.000000,0.000000,0.000000
148.540649,149.331665,67.524025,67.524902,-146.931152,0.000000,0.000000,0.000000,0.000000,0.000000
145.294189,146.112671,69.187630,69.188171,-143.613281,0.000000,0.000000,0.000000,0.000000,0.000000
141.932373,142.778320,70.741272,70.742180,-140.223999,0.000000,0.000000,0.000000,0.000000,0.000000
138.488159,139.356079,72.182281,72.182281,-136.691895,0.000000,0.000000,0.000000,0.000000,0.000000
134.851685,135.774536,73.508057,73.507835,-132.945557,0.000000,0.000000,0.000000,0.000000,0.000000
131.017456,131.978760,74.716217,74.716339,-129.050903,0.000000,0.000000,0.000000,0.000000,0.000000
127.062378,128.062134,75.804665,75.803665,-125.029907,0.000000,0.000000,0.000000,0.000000,0.000000
122.969971,124.008179,76.771248,76.769699,-120.882568,0.000000,0.000000,0.000000,0.000000,0.000000
118.740234,119.816895,77.614258,77.614487,-116.570435,0.000000,0.000000,0.000000,0.000000,0.000000
114.367676,115.477295,78.332069,78.332443,-112.109985,0.000000,0.000000,0.000000,0.000000,0.000000
109.835815,110.983887,78.923157,78.922119,-107.523193,0.000000,0.000000,0.000000,0.000000,0.000000
105.199585,106.353149,79.386398,79.386154,-102.870483,0.000000,0.000000,0.000000,0.000000,0.000000
100.530396,101.700439,79.720757,79.721558,-98.151855,0.000000,0.000000,0.000000,0.000000,0.000000
95.723877,96.948853,79.925362,79.925468,-93.262939,0.000000,0.000000,0.000000,0.000000,0.000000
90.785522,92.021484,79.999687,79.999207,-88.313599,0.000000,0.000000,0.000000,0.000000,0.000000
85.814209,87.066650,79.943306,79.942337,-83.232422,0.000000,0.000000,0.000000,0.000000,0.000000
80.727539,82.007446,79.756058,79.756561,-78.101807,0.000000,0.000000,0.000000,0.000000,0.000000
75.541992,76.871338,79.438004,79.437950,-72.949219,0.000000,0.000000,0.000000,0.000000,0.000000
70.317993,71.641846,78.989342,78.988701,-67.637329,0.000000,0.000000,0.000000,0.000000,0.000000
64.956665,66.291504,78.410561,78.411171,-62.270508,0.000000,0.000000,0.000000,0.000000,0.000000
59.578857,60.924683,77.702301,77.702072,-56.859741,0.000000,0.000000,0.000000,0.000000,0.000000
54.129639,55.486450,76.865601,76.866142,-51.383057,0.000000,0.000000,0.000000,0.000000,0.000000
48.636475,50.004272,75.901573,75.900482,-45.878906,0.000000,0.000000,0.000000,0.000000,0.000000
43.110352,44.500122,74.811371,74.812378,-40.325317,0.000000,0.000000,0.000000,0.000000,0.000000
37.551270,38.941040,73.596733,73.597473,-34.744263,0.000000,0.000000,0.000000,0.000000,0.000000
31.926270,33.332520,72.259186,72.259201,-29.135742,0.000000,0.000000,0.000000,0.000000,0.000000
26.328735,27.734985,70.800934,70.801682,-23.527222,0.000000,0.000000,0.000000,0.000000,0.000000
20.714722,22.120972,69.224037,69.223145,-17.874756,0.000000,0.000000,0.000000,0.000000,0.000000
15.051270,16.463013,67.531036,67.529472,-12.244263,0.000000,0.000000,0.000000,0.000000,0.000000
9.442749,10.843506,65.724274,65.723633,-6.635742,0.000000,0.000000,0.000000,0.000000,0.000000
3.817749,5.218506,63.806877,63.807392,-1.027222,0.000000,0.000000,0.000000,0.000000,0.000000
-1.741333,-0.357056,61.781292,61.782021,4.498901,0.000000,0.000000,0.000000,0.000000,0.000000
-7.278442,-5.888672,59.651241,59.650433,10.063477,0.000000,0.000000,0.000000,0.000000,0.000000
-12.832031,-11.447754,57.419693,57.419411,15.589600,0.000000,0.000000,0.000000,0.000000,0.000000
-18.363647,-16.968384,55.090385,55.089951,21.126709,0.000000,0.000000,0.000000,0.000000,0.000000
-23.856812,-22.505493,52.667049,52.667252,26.531982,0.000000,0.000000,0.000000,0.000000,0.000000
-29.168701,-27.850342,50.153461,50.154163,31.805420,0.000000,0.000000,0.000000,0.000000,0.000000
-34.425659,-33.129272,47.553783,47.554428,37.029419,0.000000,0.000000,0.000000,0.000000,0.000000
-39.594727,-38.314819,44.872112,44.872982,42.105103,0.000000,0.000000,0.000000,0.000000,0.000000
-44.609985,-43.368530,42.112675,42.113163,47.087402,0.000000,0.000000,0.000000,0.000000,0.000000
-49.515381,-48.312378,39.280773,39.280457,51.893921,0.000000,0.000000,0.000000,0.000000,0.000000
-54.234009,-53.063965,36.379738,36.379791,56.541138,0.000000,0.000000,0.000000,0.000000,0.000000
-58.804321,-57.678223,33.415409,33.415207,61.040039,0.000000,0.000000,0.000000,0.000000,0.000000
-63.231812,-62.138672,30.392582,30.392975,65.374146,0.000000,0.000000,0.000000,0.000000,0.000000
-67.489014,-66.439819,27.316000,27.315922,69.576416,0.000000,0.000000,0.000000,0.000000,0.000000
-71.652832,-70.620117,24.190647,24.190899,73.701782,0.000000,0.000000,0.000000,0.000000,0.000000
-75.701294,-74.712524,21.022188,21.022087,77.711792,0.000000,0.000000,0.000000,0.000000,0.000000
-79.623413,-78.651123,17.815512,17.815521,81.617432,0.000000,0.000000,0.000000,0.000000,0.000000
-83.562012,-82.551270,14.576466,14.576505,85.523071,0.000000,0.000000,0.000000,0.000000,0.000000
-87.456665,-86.489868,11.310089,11.310097,89.373779,0.000000,0.000000,0.000000,0.000000,0.000000
-91.279907,-90.285645,8.022072,8.022121,93.208008,0.000000,0.000000,0.000000,0.000000,0.000000
-95.141602,-94.163818,4.718476,4.718473,97.102661,0.000000,0.000000,0.000000,0.000000,0.000000
-99.058228,-98.085938,1.404341,1.404347,100.997314,0.000000,0.000000,0.000000,0.000000,0.000000
-102.881470,-101.947632,-1.914496,-1.914493,104.716187,0.000000,0.000000,0.000000,0.000000,0.000000
-106.539917,-105.633545,-5.232017,-5.231972,108.363647,0.000000,0.000000,0.000000,0.000000,0.000000
-110.181885,-109.275513,-8.542951,-8.542758,111.989136,0.000000,0.000000,0.000000,0.000000,0.000000
-113.779907,-112.895508,-11.840953,-11.841032,115.521240,0.000000,0.000000,0.000000,0.000000,0.000000
-117.218628,-116.383667,-15.121046,-15.120901,118.866577,0.000000,0.000000,0.000000,0.000000,0.000000
-120.465088,-119.668579,-18.376907,-18.376556,122.052612,0.000000,0.000000,0.000000,0.000000,0.000000
-123.607178,-122.832642,-21.603136,-21.603365,125.106812,0.000000,0.000000,0.000000,0.000000,0.000000
-126.595459,-125.859375,-24.793922,-24.793507,128.018188,0.000000,0.000000,0.000000,0.000000,0.000000
-129.396973,-128.710327,-27.944073,-27.944321,130.720825,0.000000,0.000000,0.000000,0.000000,0.000000
-131.995239,-131.369019,-31.047302,-31.047104,133.264160,0.000000,0.000000,0.000000,0.000000,0.000000
-134.500122,-133.879395,-34.098667,-34.098766,135.719604,0.000000,0.000000,0.000000,0.000000,0.000000
-136.917114,-136.323853,-37.092319,-37.092735,138.070679,0.000000,0.000000,0.000000,0.000000,0.000000
-139.174805,-138.625488,-40.023186,-40.023293,140.234985,0.000000,0.000000,0.000000,0.000000,0.000000
-141.245728,-140.740356,-42.886127,-42.885742,142.239990,0.000000,0.000000,0.000000,0.000000,0.000000
-143.195801,-142.723389,-45.675484,-45.675671,144.102173,0.000000,0.000000,0.000000,0.000000,0.000000
-145.014038,-144.563599,-48.386707,-48.386387,145.898438,0.000000,0.000000,0.000000,0.000000,0.000000
-146.771851,-146.343384,-51.014515,-51.014168,147.606812,0.000000,0.000000,0.000000,0.000000,0.000000
-148.386841,-148.007813,-53.554352,-53.553947,149.139404,0.000000,0.000000,0.000000,0.000000,0.000000
-149.891968,-149.518433,-56.001793,-56.001503,150.589600,0.000000,0.000000,0.000000,0.000000,0.000000
-151.254272,-150.924683,-58.351662,-58.351730,151.875000,0.000000,0.000000,0.000000,0.000000,0.000000
-152.446289,-152.166138,-60.600258,-60.599701,152.957153,0.000000,0.000000,0.000000,0.000000,0.000000
-153.413086,-153.193359,-62.742989,-62.742836,153.836060,0.000000,0.000000,0.000000,0.000000,0.000000
-154.220581,-154.033813,-64.776222,-64.776405,154.550171,0.000000,0.000000,0.000000,0.000000,0.000000
-154.830322,-154.698486,-66.695602,-66.697235,155.055542,0.000000,0.000000,0.000000,0.000000,0.000000
-155.225830,-155.143433,-68.498016,-68.496117,155.352173,0.000000,0.000000,0.000000,0.000000,0.000000
-155.423584,-155.396118,-70.179764,-70.180962,155.434570,0.000000,0.000000,0.000000,0.000000,0.000000
-155.412598,-155.434570,-71.737488,-71.736778,155.319214,0.000000,0.000000,0.000000,0.000000,0.000000
-155.187378,-155.258789,-73.168510,-73.168518,155.017090,0.000000,0.000000,0.000000,0.000000,0.000000
-154.813843,-154.923706,-74.469765,-74.469391,154.572144,0.000000,0.000000,0.000000,0.000000,0.000000
-154.297485,-154.434814,-75.638947,-75.640434,153.995361,0.000000,0.000000,0.000000,0.000000,0.000000
-153.665771,-153.830566,-76.673370,-76.673592,153.308716,0.000000,0.000000,0.000000,0.000000,0.000000
-152.935181,-153.132935,-77.570961,-77.570496,152.495728,0.000000,0.000000,0.000000,0.000000,0.000000
-152.017822,-152.270508,-78.330078,-78.331100,151.495972,0.000000,0.000000,0.000000,0.000000,0.000000
-150.963135,-151.248779,-78.948914,-78.948059,150.402832,0.000000,0.000000,0.000000,0.000000,0.000000
-149.837036,-150.117188,-79.426102,-79.427574,149.232788,0.000000,0.000000,0.000000,0.000000,0.000000
-148.634033,-148.936157,-79.760498,-79.760651,148.029785,0.000000,0.000000,0.000000,0.000000,0.000000
-147.370605,-147.711182,-79.951241,-79.952217,146.667480,0.000000,0.000000,0.000000,0.000000,0.000000
-145.958862,-146.321411,-79.997696,-79.997681,145.217285,0.000000,0.000000,0.000000,0.000000,0.000000
-144.481201,-144.854736,-79.899490,-79.898552,143.701172,0.000000,0.000000,0.000000,0.000000,0.000000
-142.904663,-143.305664,-79.656517,-79.656639,142.058716,0.000000,0.000000,0.000000,0.000000,0.000000
-141.201782,-141.635742,-79.269012,-79.268105,140.317383,0.000000,0.000000,0.000000,0.000000,0.000000
-139.427490,-139.883423,-78.737251,-78.737190,138.471680,0.000000,0.000000,0.000000,0.000000,0.000000
-137.510376,-137.993774,-78.062027,-78.060669,136.543579,0.000000,0.000000,0.000000,0.000000,0.000000
-135.565796,-136.054688,-77.244286,-77.245232,134.577026,0.000000,0.000000,0.000000,0.000000,0.000000
-133.538818,-134.060669,-76.285202,-76.286255,132.500610,0.000000,0.000000,0.000000,0.000000,0.000000
-131.434937,-131.967773,-75.186348,-75.186920,130.341797,0.000000,0.000000,0.000000,0.000000,0.000000
-129.204712,-129.776001,-73.949249,-73.951050,128.018188,0.000000,0.000000,0.000000,0.000000,0.000000
-126.848145,-127.441406,-72.576134,-72.574669,125.650635,0.000000,0.000000,0.000000,0.000000,0.000000
-124.431152,-125.040894,-71.069115,-71.069679,123.228149,0.000000,0.000000,0.000000,0.000000,0.000000
-122.003174,-122.618408,-69.430634,-69.430618,120.761719,0.000000,0.000000,0.000000,0.000000,0.000000
-119.492798,-120.130005,-67.663834,-67.662361,118.234863,0.000000,0.000000,0.000000,0.000000,0.000000
-116.932983,-117.586670,-65.771240,-65.769562,115.592651,0.000000,0.000000,0.000000,0.000000,0.000000
-114.230347,-114.911499,-63.756523,-63.756786,112.890015,0.000000,0.000000,0.000000,0.000000,0.000000
-111.516724,-112.208862,-61.622623,-61.623039,110.143433,0.000000,0.000000,0.000000,0.000000,0.000000
-108.792114,-109.473267,-59.373810,-59.373390,107.413330,0.000000,0.000000,0.000000,0.000000,0.000000
-106.040039,-106.721191,-57.013618,-57.013214,104.650269,0.000000,0.000000,0.000000,0.000000,0.000000
-103.222046,-103.936157,-54.546429,-54.545948,101.788330,0.000000,0.000000,0.000000,0.000000,0.000000
-100.338135,-101.063232,-51.976604,-51.977116,98.882446,0.000000,0.000000,0.000000,0.000000,0.000000
-97.437744,-98.157349,-49.308731,-49.308842,96.004028,0.000000,0.000000,0.000000,0.000000,0.000000
-94.564819,-95.284424,-46.547333,-46.547783,93.120117,0.000000,0.000000,0.000000,0.000000,0.000000
-91.675415,-92.400513,-43.697620,-43.697399,90.148315,0.000000,0.000000,0.000000,0.000000,0.000000
-88.654175,-89.401245,-40.764729,-40.765217,87.154541,0.000000,0.000000,0.000000,0.000000,0.000000
-85.660400,-86.385498,-37.753990,-37.753967,84.133301,0.000000,0.000000,0.000000,0.000000,0.000000
-82.644653,-83.391724,-34.670605,-34.670509,81.166992,0.000000,0.000000,0.000000,0.000000,0.000000
-79.694824,-80.430908,-31.520472,-31.520321,78.217163,0.000000,0.000000,0.000000,0.000000,0.000000
-76.701050,-77.464600,-28.309227,-28.309355,75.184937,0.000000,0.000000,0.000000,0.000000,0.000000
-73.679810,-74.426880,-25.043066,-25.043140,72.163696,0.000000,0.000000,0.000000,0.000000,0.000000
-70.675049,-71.422119,-21.727734,-21.727848,69.191895,0.000000,0.000000,0.000000,0.000000,0.000000
-67.730713,-68.461304,-18.369371,-18.369444,66.275024,0.000000,0.000000,0.000000,0.000000,0.000000
-64.775391,-65.522461,-14.974366,-14.974391,63.286743,0.000000,0.000000,0.000000,0.000000,0.000000
-61.809082,-62.550659,-11.549207,-11.549299,60.347900,0.000000,0.000000,0.000000,0.000000,0.000000
-58.886719,-59.617310,-8.099546,-8.099468,57.469482,0.000000,0.000000,0.000000,0.000000,0.000000
-56.046753,-56.755371,-4.632766,-4.632695,54.629517,0.000000,0.000000,0.000000,0.000000,0.000000
-53.212280,-53.920898,-1.154637,-1.154638,51.784058,0.000000,0.000000,0.000000,0.000000,0.000000
-50.366821,-51.075439,2.327508,2.327509,48.966064,0.000000,0.000000,0.000000,0.000000,0.000000
-47.548828,-48.251953,5.807374,5.807453,46.170044,0.000000,0.000000,0.000000,0.000000,0.000000
-44.813232,-45.488892,9.278647,9.278717,43.461914,0.000000,0.000000,0.000000,0.000000,0.000000
-42.132568,-42.802734,12.734253,12.734200,40.803223,0.000000,0.000000,0.000000,0.000000,0.000000
-39.457397,-40.127563,16.168331,16.168236,38.100586,0.000000,0.000000,0.000000,0.000000,0.000000
-36.771240,-37.435913,19.573238,19.573217,35.452881,0.000000,0.000000,0.000000,0.000000,0.000000
-34.151001,-34.799194,22.943163,22.943224,32.915039,0.000000,0.000000,0.000000,0.000000,0.000000
-31.684570,-32.299805,26.271303,26.271112,30.465088,0.000000,0.000000,0.000000,0.000000,0.000000
-29.273071,-29.866333,29.551344,29.551680,28.108521,0.000000,0.000000,0.000000,0.000000,0.000000
-26.911011,-27.509766,32.776634,32.776627,25.713501,0.000000,0.000000,0.000000,0.000000,0.000000
-24.537964,-25.125732,35.941292,35.941273,23.384399,0.000000,0.000000,0.000000,0.000000,0.000000
-22.258301,-22.818604,39.038841,39.038799,21.154175,0.000000,0.000000,0.000000,0.000000,0.000000
-20.104980,-20.621338,42.063332,42.063400,19.088745,0.000000,0.000000,0.000000,0.000000,0.000000
-18.072510,-18.577881,45.008541,45.008759,17.072754,0.000000,0.000000,0.000000,0.000000,0.000000
-16.100464,-16.583862,47.869141,47.870071,15.155640,0.000000,0.000000,0.000000,0.000000,0.000000
-14.188843,-14.661255,50.638824,50.638718,13.260498,0.000000,0.000000,0.000000,0.000000,0.000000
-12.387085,-12.832031,53.312550,53.312759,11.513672,0.000000,0.000000,0.000000,0.000000,0.000000
-10.673218,-11.085205,55.884499,55.884163,9.799805,0.000000,0.000000,0.000000,0.000000,0.000000
-8.981323,-9.387817,58.350163,58.350555,8.179321,0.000000,0.000000,0.000000,0.000000,0.000000
-7.421265,-7.794800,60.704098,60.703533,6.701660,0.000000,0.000000,0.000000,0.000000,0.000000
-6.009521,-6.366577,62.941532,62.942162,5.344849,0.000000,0.000000,0.000000,0.000000,0.000000
-4.729614,-5.031738,65.057709,65.057907,4.152832,0.000000,0.000000,0.000000,0.000000,0.000000
-3.625488,-3.889160,67.048836,67.049484,3.120117,0.000000,0.000000,0.000000,0.000000,0.000000
-2.636719,-2.878418,68.910408,68.910400,2.158813,0.000000,0.000000,0.000000,0.000000,0.000000
-1.708374,-1.928101,70.638420,70.637077,1.285400,0.000000,0.000000,0.000000,0.000000,0.000000
-0.900879,-1.087646,72.229546,72.229416,0.554810,0.000000,0.000000,0.000000,0.000000,0.000000
-0.252686,-0.401001,73.680374,73.680481,-0.010986,0.000000,0.000000,0.000000,0.000000,0.000000
0.241699,0.131836,74.987473,74.986938,-0.439453,0.000000,0.000000,0.000000,0.000000,0.000000
0.615234,0.532837,76.148438,76.149445,-0.758057,0.000000,0.000000,0.000000,0.000000,0.000000
0.884399,0.823975,77.160507,77.161827,-0.977783,0.000000,0.000000,0.000000,0.000000,0.000000
1.049194,1.016235,78.021477,78.019745,-1.076660,0.000000,0.000000,0.000000,0.000000,0.000000
1.076660,1.076660,78.729233,78.728836,-1.032715,0.000000,0.000000,0.000000,0.000000,0.000000
0.950317,0.994263,79.282173,79.281639,-0.834961,0.000000,0.000000,0.000000,0.000000,0.000000
0.697632,0.769043,79.679001,79.678505,-0.543823,0.000000,0.000000,0.000000,0.000000,0.000000
0.357056,0.450439,79.918503,79.918343,-0.159302,0.000000,0.000000,0.000000,0.000000,0.000000
-0.065918,0.049438,79.999985,79.998367,0.302124,0.000000,0.000000,0.000000,0.000000,0.000000
-0.554810,-0.428467,79.922974,79.921936,0.818481,0.000000,0.000000,0.000000,0.000000,0.000000
